"","nfi_plot","meas_date","biomass_total","meas_num","species_num","genus","species","variety","percent","species_rel","utm_n","utm_e","biomass_composition"
"1",1100951,"2005-JUL-13",47.0242,0,1,"POPU","TRE",NA,100,1,6640000,440000,47.0242
"2",1100951,"2020-AUG-07",45.1474,1,1,"POPU","TRE",NA,100,1,6640000,440000,45.1474
"3",1100996,"2003-JUL-19",35.0724,0,1,"PICE","SPP",NA,100,1,6650000,620000,35.0724
"4",1100996,"2020-AUG-21",5.7938,1,1,"PICE","MAR",NA,100,1,6650000,620000,5.7938
"5",1101001,"2005-JUL-11",42.25,0,1,"BETU","NEO",NA,100,1,6650000,640000,42.25
"6",1101001,"2020-AUG-15",67.3566,1,1,"BETU","WIN",NA,84,0.917,6650000,640000,56.579544
"7",1101001,"2020-AUG-15",67.3566,1,2,"PINU","CON","LAT",16,0.083,6650000,640000,10.777056
"8",1107841,"2003-JUL-16",234.4666,0,1,"PICE","SPP",NA,100,1,6620000,480000,234.4666
"9",1107841,"2020-AUG-08",25.1506,1,1,"PICE","GLA",NA,100,1,6620000,480000,25.1506
"10",1107881,"2001-AUG-19",619.4792,0,2,"PICE","GLA",NA,6,0.021,6630000,640000,37.168752
"11",1107881,"2001-AUG-19",619.4792,0,1,"PINU","CON",NA,94,0.979,6630000,640000,582.310448
"12",1107881,"2020-AUG-10",152.2486,1,2,"PICE","MAR",NA,19,0.238,6630000,640000,28.927234
"13",1107881,"2020-AUG-10",152.2486,1,1,"PINU","CON","LAT",81,0.762,6630000,640000,123.321366
"14",1107901,"2001-JUL-14",189.7484,0,1,"PICE","ENG","GLA",75,0.667,6630000,380000,142.3113
"15",1107901,"2001-JUL-14",189.7484,0,2,"ABIE","LAS",NA,23,0.222,6630000,380000,43.642132
"16",1107901,"2001-JUL-14",189.7484,0,3,"POPU","BAL",NA,2,0.111,6630000,380000,3.794968
"17",1107901,"2020-JUL-20",60.6972,1,2,"ABIE","LAS",NA,26,0.222,6630000,380000,15.781272
"18",1107901,"2020-JUL-20",60.6972,1,4,"POPU","BAL",NA,3,0.111,6630000,380000,1.820916
"19",1107901,"2020-JUL-20",60.6972,1,1,"PICE","ENG","GLA",64,0.556,6630000,380000,38.846208
"20",1107901,"2020-JUL-20",60.6972,1,3,"PICE","MAR",NA,7,0.111,6630000,380000,4.248804
"21",1107906,"2004-AUG-19",2.982,0,1,"ABIE","LAS",NA,100,1,6630000,4e+05,2.982
"22",1107906,"2020-JUL-23",2.4867,1,1,"ABIE","LAS",NA,100,1,6630000,4e+05,2.4867
"23",1107921,"2001-JUL-16",115.6336,0,2,"LARI","LAR",NA,6,0.256,6620000,460000,6.938016
"24",1107921,"2001-JUL-16",115.6336,0,1,"PICE","MAR",NA,94,0.744,6620000,460000,108.695584
"25",1107921,"2020-JUL-15",71.2339,1,1,"PICE","MAR",NA,96,0.821,6620000,460000,68.384544
"26",1107921,"2020-JUL-15",71.2339,1,2,"LARI","LAR",NA,4,0.179,6620000,460000,2.849356
"27",1114726,"2002-JUL-28",104.9493,0,1,"PINU","CON",NA,71,0.639,6600000,5e+05,74.514003
"28",1114726,"2020-AUG-09",44.8933,1,2,"PICE","GLA",NA,27,0.125,6600000,5e+05,12.121191
"29",1114726,"2020-AUG-09",44.8933,1,1,"PINU","CON","LAT",57,0.75,6600000,5e+05,25.589181
"30",1114726,"2020-AUG-09",44.8933,1,3,"POPU","TRE",NA,16,0.125,6600000,5e+05,7.182928
"31",1114741,"2005-JUL-09",126.3519,0,3,"PICE","GLA",NA,19,0.182,6600000,560000,24.006861
"32",1114741,"2005-JUL-09",126.3519,0,2,"POPU","BAL",NA,35,0.364,6600000,560000,44.223165
"33",1114741,"2005-JUL-09",126.3519,0,1,"PICE","MAR",NA,47,0.455,6600000,560000,59.385393
"34",1114741,"2020-AUG-17",50.8315,1,1,"POPU","BAL",NA,54,0.8,6600000,560000,27.44901
"35",1114741,"2020-AUG-17",50.8315,1,2,"PICE","MAR",NA,46,0.2,6600000,560000,23.38249
"36",1114761,"2005-JUL-07",67.3347,0,1,"BETU","PAP",NA,92,0.977,6610000,640000,61.947924
"37",1114761,"2005-JUL-07",67.3347,0,2,"PICE","GLA",NA,8,0.023,6610000,640000,5.386776
"38",1114761,"2020-AUG-12",14.2879,1,2,"BETU","PAP",NA,36,0.333,6610000,640000,5.143644
"39",1114771,"2002-JUL-11",64.7252,0,1,"PINU","CON","LAT",100,1,6610000,340000,64.7252
"40",1114771,"2020-JUL-22",20.371,1,1,"PICE","GLA",NA,72,0.6,6610000,340000,14.66712
"41",1114771,"2020-JUL-22",20.371,1,2,"ABIE","LAS",NA,29,0.4,6610000,340000,5.90759
"42",1114846,"2002-JUL-15",61.3475,0,2,"PICE","GLA",NA,32,0.333,6600000,640000,19.6312
"43",1114846,"2002-JUL-15",61.3475,0,1,"POPU","TRE",NA,69,0.667,6600000,640000,42.329775
"44",1114846,"2019-JUL-15",0.022,1,1,"PICE","GLA",NA,100,1,6600000,640000,0.022
"45",1121576,"2001-AUG-21",184.8301,0,1,"ABIE","LAS",NA,100,1,6580000,380000,184.8301
"46",1121576,"2021-AUG-17",61.9221,1,1,"ABIE","LAS",NA,100,1,6580000,380000,61.9221
"47",1121621,"2001-AUG-24",10.604,0,1,"PICE","GLA",NA,100,1,6580000,560000,10.604
"48",1121621,"2020-AUG-19",1.495,1,2,"POPU","TRE",NA,26,0.4,6580000,560000,0.3887
"49",1121621,"2020-AUG-19",1.495,1,3,"PICE","GLA",NA,26,0.1,6580000,560000,0.3887
"50",1121621,"2020-AUG-19",1.495,1,1,"PICE","MAR",NA,48,0.5,6580000,560000,0.7176
"51",1128496,"2002-JUL-27",71.8043,0,1,"PICE","SPP",NA,100,1,6560000,540000,71.8043
"52",1128496,"2020-AUG-14",21.7803,1,1,"PICE","GLA",NA,100,1,6560000,540000,21.7803
"53",1128606,"2002-JUL-09",116.1291,0,1,"PICE","MAR",NA,100,1,6560000,640000,116.1291
"54",1128606,"2019-JUL-02",79.0069,1,1,"PICE","MAR",NA,100,1,6560000,640000,79.0069
"55",1135321,"2003-JUL-25",118.2863,0,1,"ABIE","LAS",NA,100,1,6530000,670000,118.2863
"56",1135321,"2021-JUL-19",51.2111,1,1,"ABIE","LAS",NA,100,1,6530000,670000,51.2111
"57",1135431,"2000-AUG-26",79.7445,0,1,"PICE","MAR",NA,100,1,6550000,420000,79.7445
"58",1135431,"2020-JUL-04",113.1398,1,1,"PICE","MAR",NA,100,1,6550000,420000,113.1398
"59",1135451,"2004-AUG-27",789.5744,0,3,"PICE","SPP",NA,1,0.007,6540000,5e+05,7.895744
"60",1135451,"2004-AUG-27",789.5744,0,1,"PICE","MAR",NA,98,0.987,6540000,5e+05,773.782912
"61",1135451,"2004-AUG-27",789.5744,0,2,"PICE","GLA",NA,1,0.007,6540000,5e+05,7.895744
"62",1135451,"2019-JUN-26",408.7691,1,1,"PICE","MAR",NA,100,1,6540000,5e+05,408.7691
"63",1135471,"2003-JUN-16",281.8356,0,2,"BETU","NEO",NA,12,0.127,6540000,580000,33.820272
"64",1135471,"2003-JUN-16",281.8356,0,3,"LARI","LAR",NA,1,0.006,6540000,580000,2.818356
"65",1135471,"2003-JUN-16",281.8356,0,1,"PICE","MAR",NA,87,0.867,6540000,580000,245.196972
"66",1135471,"2019-JUL-22",257.3255,1,2,"BETU","NEO",NA,8,0.05,6540000,580000,20.58604
"67",1135471,"2019-JUL-22",257.3255,1,3,"LARI","LAR",NA,2,0.013,6540000,580000,5.14651
"68",1135471,"2019-JUL-22",257.3255,1,1,"PICE","MAR",NA,90,0.938,6540000,580000,231.59295
"69",1142211,"2003-JUN-24",14.24,0,1,"PICE","SPP",NA,100,1,6520000,360000,14.24
"70",1142211,"2021-AUG-16",18.7789,1,1,"PICE","ENG","GLA",100,1,6520000,360000,18.7789
"71",1142241,"2003-JUN-25",28.532,0,1,"PINU","CON",NA,100,1,6520000,480000,28.532
"72",1142241,"2021-JUL-14",3.7995,1,1,"ALNU","SPP",NA,100,1,6520000,480000,3.7995
"73",1142316,"2003-JUL-30",46.6797,0,2,"PINU","CON","LAT",20,0.023,6530000,440000,9.33594
"74",1142316,"2003-JUL-30",46.6797,0,1,"PICE","MAR",NA,80,0.977,6530000,440000,37.34376
"75",1142316,"2020-JUL-06",95.8793,1,1,"PICE","MAR",NA,100,1,6530000,440000,95.8793
"76",1142331,"2004-AUG-14",263.6821,0,1,"PICE","MAR",NA,100,1,6520000,5e+05,263.6821
"77",1142331,"2019-JUL-06",154.9343,1,1,"PICE","MAR",NA,100,1,6520000,5e+05,154.9343
"78",1142341,"2004-AUG-20",2.039,0,1,"PICE","GLA",NA,100,1,6520000,540000,2.039
"79",1142341,"2019-JUL-23",6.8964,1,2,"BETU","PAP",NA,50,0.25,6520000,540000,3.4482
"80",1142341,"2019-JUL-23",6.8964,1,1,"PICE","GLA",NA,50,0.75,6520000,540000,3.4482
"81",1149076,"2001-AUG-23",25.8134,0,1,"ABIE","LAS",NA,100,1,6490000,650000,25.8134
"82",1149076,"2021-JUL-22",35.3056,1,1,"ABIE","LAS",NA,100,1,6490000,650000,35.3056
"83",1149116,"2002-JUL-23",195.8826,0,1,"ABIE","LAS",NA,100,1,6500000,460000,195.8826
"84",1149116,"2021-JUL-16",114.7102,1,1,"ABIE","LAS",NA,100,1,6500000,460000,114.7102
"85",1149246,"2001-JUL-19",75.3656,0,1,"BETU","OCC",NA,87,0.976,6500000,640000,65.568072
"86",1149246,"2019-JUL-11",1.0127,1,1,"LARI","LAR",NA,100,1,6500000,640000,1.0127
"87",1162966,"2004-AUG-24",113.5094,0,3,"PICE","GLA",NA,14,0.071,6460000,470000,15.891316
"88",1162966,"2020-JUL-07",19.2537,1,1,"ABIE","LAS",NA,65,0.5,6460000,470000,12.514905
"89",1162966,"2020-JUL-07",19.2537,1,2,"PICE","MAR",NA,35,0.5,6460000,470000,6.738795
"90",1162986,"2001-JUL-21",11.3483,0,1,"PICE","GLA",NA,100,1,6460000,550000,11.3483
"91",1162986,"2019-JUL-09",2.806,1,1,"PICE","GLA",NA,100,1,6460000,550000,2.806
"92",1163006,"2001-JUL-19",139.9982,0,1,"LARI","LAR",NA,83,0.8,6460000,630000,116.198506
"93",1163006,"2001-JUL-19",139.9982,0,2,"PICE","MAR",NA,18,0.2,6460000,630000,25.199676
"94",1163006,"2019-JUL-17",68.6954,1,2,"PICE","MAR",NA,27,0.429,6460000,630000,18.547758
"95",1163006,"2019-JUL-17",68.6954,1,1,"LARI","LAR",NA,73,0.571,6460000,630000,50.147642
"96",1176651,"2001-AUG-18",49.6454,0,1,"PICE","MAR",NA,100,1,6420000,530000,49.6454
"97",1176651,"2021-AUG-04",16.7372,1,1,"PICE","MAR",NA,100,1,6420000,530000,16.7372
"98",1176656,"2003-JUN-27",151.924,0,1,"ABIE","LAS",NA,100,1,6420000,550000,151.924
"99",1176656,"2021-JUL-31",62.7146,1,1,"ABIE","LAS",NA,100,1,6420000,550000,62.7146
"100",1176756,"2003-JUN-20",47.7416,0,1,"PICE","MAR",NA,100,1,6420000,590000,47.7416
"101",1176756,"2019-JUL-14",28.7808,1,2,"LARI","LAR",NA,3,0.023,6420000,590000,0.863424
"102",1176756,"2019-JUL-14",28.7808,1,1,"PICE","MAR",NA,97,0.977,6420000,590000,27.917376
"103",1183516,"2005-JUL-18",29.2209,0,2,"PICE","ENG","GLA",34,0.143,6400000,470000,9.935106
"104",1183516,"2005-JUL-18",29.2209,0,1,"ABIE","LAS",NA,66,0.857,6400000,470000,19.285794
"105",1183516,"2021-JUL-29",16.3013,1,1,"PICE","SPP",NA,100,1,6400000,470000,16.3013
"106",1183601,"2003-JUN-21",104.8257,0,1,"PICE","GLA",NA,100,1,6400000,450000,104.8257
"107",1183601,"2019-JUL-20",30.2979,1,1,"PICE","GLA",NA,100,1,6400000,450000,30.2979
"108",1204261,"2003-JUN-26",543.914,0,2,"PICE","GLA",NA,2,0.007,6340000,530000,10.87828
"109",1204261,"2003-JUN-26",543.914,0,1,"PICE","MAR",NA,98,0.993,6340000,530000,533.03572
"110",1204261,"2019-JUL-26",317.3568,1,1,"PICE","MAR",NA,100,1,6340000,530000,317.3568
"111",1204271,"2002-JUL-21",12.2041,0,1,"PICE","MAR",NA,56,0.375,6340000,570000,6.834296
"112",1204271,"2002-JUL-21",12.2041,0,3,"PINU","CON","LAT",22,0.313,6340000,570000,2.684902
"113",1204271,"2002-JUL-21",12.2041,0,2,"PICE","GLA",NA,22,0.313,6340000,570000,2.684902
"114",1204271,"2019-JUL-27",63.5854,1,2,"PICE","GLA",NA,8,0.105,6340000,570000,5.086832
"115",1204271,"2019-JUL-27",63.5854,1,1,"PICE","MAR",NA,86,0.895,6340000,570000,54.683444
"116",1204281,"2001-JUL-25",280.4809,0,1,"PICE","GLA",NA,58,0.8,6340000,610000,162.678922
"117",1204281,"2001-JUL-25",280.4809,0,2,"POPU","TRE",NA,42,0.2,6340000,610000,117.801978
"118",1204281,"2019-JUL-23",46.9903,1,1,"PICE","GLA",NA,74,0.778,6340000,610000,34.772822
"119",1204281,"2019-JUL-23",46.9903,1,2,"PICE","MAR",NA,26,0.222,6340000,610000,12.217478
"120",1211056,"2005-JUL-17",78.2236,0,1,"ABIE","LAS",NA,100,1,6320000,550000,78.2236
"121",1211056,"2018-JUL-12",70.6989,1,1,"ABIE","LAS",NA,100,1,6320000,550000,70.6989
"122",1211116,"2005-JUN-18",5.964,0,1,"ABIE","LAS",NA,100,1,6330000,430000,5.964
"123",1211116,"2018-JUL-15",1.2184,1,1,"ABIE","LAS",NA,100,1,6330000,430000,1.2184
"124",1217986,"2003-JUL-27",114.2365,0,1,"ABIE","LAS",NA,100,1,6310000,390000,114.2365
"125",1217986,"2018-JUL-21",76.3055,1,1,"ABIE","LAS",NA,99,0.944,6310000,390000,75.542445
"126",1217986,"2018-JUL-21",76.3055,1,2,"PICE","ENG","GLA",2,0.056,6310000,390000,1.52611
"127",1217996,"2002-AUG-18",114.5783,0,1,"PICE","GLA",NA,89,0.983,6310000,430000,101.974687
"128",1217996,"2002-AUG-18",114.5783,0,2,"ABIE","LAS",NA,11,0.017,6310000,430000,12.603613
"129",1217996,"2018-JUL-11",107.409,1,2,"ABIE","LAS",NA,9,0.079,6310000,430000,9.66681
"130",1217996,"2018-JUL-11",107.409,1,1,"PICE","GLA",NA,92,0.921,6310000,430000,98.81628
"131",1224876,"2005-JUN-19",165.4715,0,1,"ABIE","LAS",NA,100,1,6290000,430000,165.4715
"132",1224876,"2018-JUL-13",141.1326,1,1,"ABIE","LAS",NA,100,1,6290000,430000,141.1326
"133",1224886,"2002-JUL-06",122.3986,0,1,"PICE","ENG","GLA",100,1,6280000,470000,122.3986
"134",1224886,"2019-JUL-28",60.7114,1,1,"PICE","ENG","GLA",100,1,6280000,470000,60.7114
"135",1231676,"2001-AUG-26",2.2425,0,1,"PICE","LUT","X",100,1,6260000,470000,2.2425
"136",1231676,"2021-JUL-26",63.9302,1,1,"ABIE","LAS",NA,98,0.556,6260000,470000,62.651596
"137",1231676,"2021-JUL-26",63.9302,1,2,"TSUG","HET",NA,2,0.444,6260000,470000,1.278604
"138",1231761,"2000-AUG-01",39.2097,0,1,"PICE","ENG","GLA",59,0.667,6260000,450000,23.133723
"139",1231761,"2000-AUG-01",39.2097,0,2,"POPU","BAL",NA,41,0.333,6260000,450000,16.075977
"140",1231761,"2018-JUL-20",21.1549,1,5,"POPU","BAL","BAL",3,0.029,6260000,450000,0.634647
"141",1245481,"2002-AUG-16",42.6706,0,1,"ABIE","LAS",NA,100,1,6230000,660000,42.6706
"142",1245481,"2017-JUL-24",31.0266,1,1,"ABIE","LAS",NA,100,1,6230000,660000,31.0266
"143",1245546,"2000-JUL-30",119.4066,0,1,"PICE","MAR",NA,82,0.417,6220000,540000,97.913412
"144",1245546,"2019-SEP-10",22.5849,1,1,"PICE","ENG","GLA",56,0.5,6220000,540000,12.647544
"145",1259296,"2001-JUN-17",165.9355,0,1,"ABIE","LAS",NA,100,1,6180000,5e+05,165.9355
"146",1259296,"2018-JUL-09",46.9193,1,1,"ABIE","LAS",NA,100,1,6180000,5e+05,46.9193
"147",1273001,"2002-JUL-09",2.982,0,1,"ABIE","LAS",NA,100,1,6150000,660000,2.982
"148",1273001,"2017-AUG-18",12.6439,1,1,"ABIE","LAS",NA,100,1,6150000,660000,12.6439
"149",1273031,"2003-AUG-28",116.3586,0,2,"PINU","CON","LAT",12,0.438,6150000,4e+05,13.963032
"150",1273031,"2003-AUG-28",116.3586,0,1,"ABIE","LAS",NA,82,0.5,6150000,4e+05,95.414052
"151",1273031,"2003-AUG-28",116.3586,0,3,"PICE","ENG","GLA",6,0.063,6150000,4e+05,6.981516
"152",1273031,"2018-JUL-08",60.1619,1,3,"PINU","CON",NA,14,0.077,6150000,4e+05,8.422666
"153",1273031,"2018-JUL-08",60.1619,1,2,"PICE","ENG","GLA",16,0.231,6150000,4e+05,9.625904
"154",1273031,"2018-JUL-08",60.1619,1,1,"ABIE","LAS",NA,71,0.692,6150000,4e+05,42.714949
"155",1279876,"2003-AUG-18",102.7532,0,1,"ABIE","LAS",NA,100,1,6130000,640000,102.7532
"156",1279961,"2000-JUL-28",4.8919,0,1,"PICE","SPP",NA,100,1,6120000,6e+05,4.8919
"157",1286771,"2001-JUN-21",7.5193,0,1,"PICE","ENG","GLA",100,1,6110000,320000,7.5193
"158",1286771,"2014-JUL-22",38.8321,1,1,"PICE","ENG","GLA",100,1,6110000,320000,38.8321
"159",1286856,"2003-JUN-29",48.891,0,1,"PICE","MAR",NA,100,1,6100000,660000,48.891
"160",1286856,"2019-SEP-06",7.5054,1,1,"PICE","MAR",NA,100,1,6100000,660000,7.5054
"161",1293696,"2001-JUN-18",109.2326,0,1,"ABIE","LAS",NA,89,0.986,6080000,5e+05,97.217014
"162",1293696,"2001-JUN-18",109.2326,0,2,"PICE","ENG","GLA",11,0.014,6080000,5e+05,12.015586
"163",1293696,"2014-AUG-28",73.8273,1,2,"PICE","ENG","GLA",19,0.023,6080000,5e+05,14.027187
"164",1293696,"2014-AUG-28",73.8273,1,1,"ABIE","LAS",NA,81,0.977,6080000,5e+05,59.800113
"165",1300521,"2002-JUL-04",204.7042,0,1,"ABIE","LAS",NA,100,1,6070000,660000,204.7042
"166",1300581,"2001-JUN-13",12.0471,0,1,"ABIE","LAS",NA,100,1,6060000,520000,12.0471
"167",1300581,"2014-AUG-24",18.8606,1,2,"PICE","ENG","GLA",4,0.25,6060000,520000,0.754424
"168",1300581,"2014-AUG-24",18.8606,1,1,"ABIE","LAS",NA,96,0.75,6060000,520000,18.106176
"169",1300611,"2001-JUL-29",77.1844,0,1,"ABIE","LAS",NA,93,0.963,6060000,640000,71.781492
"170",1300611,"2001-JUL-29",77.1844,0,2,"PICE","ENG",NA,7,0.037,6060000,640000,5.402908
"171",1300611,"2019-JUL-31",86.1577,1,1,"ABIE","LAS",NA,100,1,6060000,640000,86.1577
"172",1307371,"2003-JUL-25",146.8646,0,2,"ABIE","LAS",NA,28,0.182,6040000,540000,41.122088
"173",1307371,"2003-JUL-25",146.8646,0,1,"TSUG","MER",NA,72,0.818,6040000,540000,105.742512
"174",1307371,"2017-AUG-16",44.9936,1,2,"ABIE","LAS",NA,1,0.2,6040000,540000,0.449936
"175",1307371,"2017-AUG-16",44.9936,1,1,"TSUG","MER",NA,99,0.8,6040000,540000,44.543664
"176",1307401,"2001-AUG-28",2.9176,0,1,"ABIE","LAS",NA,100,1,6050000,660000,2.9176
"177",1307401,"2017-JUL-10",6.0277,1,1,"ABIE","LAS",NA,100,1,6050000,660000,6.0277
"178",1307451,"2001-JUN-15",120.2541,0,1,"ABIE","LAS",NA,100,1,6040000,480000,120.2541
"179",1307451,"2014-AUG-26",35.6437,1,1,"ABIE","LAS",NA,84,0.857,6040000,480000,29.940708
"180",1307451,"2014-AUG-26",35.6437,1,2,"PICE","ENG","GLA",16,0.143,6040000,480000,5.702992
"181",1314251,"2003-JUL-23",176.6579,0,2,"ABIE","AMA",NA,32,0.118,6020000,540000,56.530528
"182",1314251,"2003-JUL-23",176.6579,0,1,"TSUG","MER",NA,39,0.882,6020000,540000,68.896581
"183",1314251,"2017-JUL-27",90.2362,1,2,"ABIE","AMA",NA,44,0.2,6020000,540000,39.703928
"184",1314251,"2017-JUL-27",90.2362,1,1,"TSUG","MER",NA,57,0.8,6020000,540000,51.434634
"185",1314291,"2002-JUN-27",49.5062,0,1,"PINU","CON",NA,100,1,6030000,320000,49.5062
"186",1314291,"2017-AUG-20",0.1417,1,1,"PINU","CON",NA,100,1,6030000,320000,0.1417
"187",1314311,"2002-AUG-12",26.0265,0,3,"PICE","ENG","GLA",15,0.125,6030000,4e+05,3.903975
"188",1314311,"2002-AUG-12",26.0265,0,1,"PINU","CON","LAT",66,0.75,6030000,4e+05,17.17749
"189",1314311,"2002-AUG-12",26.0265,0,2,"ABIE","LAS",NA,20,0.125,6030000,4e+05,5.2053
"190",1314311,"2014-JUL-21",16.8874,1,1,"PINU","CON",NA,100,1,6030000,4e+05,16.8874
"191",1314351,"2002-AUG-14",10.266,0,1,"PICE","ENG","GLA",100,1,6020000,560000,10.266
"192",1314351,"2014-AUG-18",43.4155,1,1,"PICE","ENG","GLA",100,1,6020000,560000,43.4155
"193",1321206,"2004-AUG-24",1.443,0,1,"POPU","TRE",NA,100,1,6e+06,450000,1.443
"194",1321206,"2014-JUL-27",0.164,1,2,"PICE","ENG","GLA",36,0.25,6e+06,450000,0.05904
"195",1321206,"2014-JUL-27",0.164,1,1,"POPU","TRE",NA,64,0.75,6e+06,450000,0.10496
"196",1321236,"2003-JUL-14",57.3112,0,1,"ABIE","LAS",NA,62,0.75,6e+06,570000,35.532944
"197",1321236,"2003-JUL-14",57.3112,0,2,"PICE","ENG","GLA",38,0.25,6e+06,570000,21.778256
"198",1321236,"2014-AUG-18",0.1713,1,1,"ABIE","LAS",NA,100,1,6e+06,570000,0.1713
"199",1328041,"2003-SEP-04",75.5571,0,1,"PICE","ENG","GLA",100,1,5990000,670000,75.5571
"200",1328086,"2002-AUG-13",11.8196,0,2,"PINU","CON",NA,42,0.091,5980000,450000,4.964232
"201",1328086,"2002-AUG-13",11.8196,0,1,"PICE","ENG","GLA",58,0.909,5980000,450000,6.855368
"202",1328086,"2014-JUL-19",18.1847,1,1,"PINU","CON",NA,100,1,5980000,450000,18.1847
"203",1334986,"2003-JUL-22",223.8223,0,1,"PICE","ENG","GLA",87,0.818,5960000,530000,194.725401
"204",1334986,"2014-AUG-09",27.2666,1,1,"PICE","ENG","GLA",100,1,5960000,530000,27.2666
"205",1335001,"2003-JUL-21",22.6807,0,1,"ABIE","LAS",NA,100,1,5960000,590000,22.6807
"206",1335001,"2014-AUG-17",26.149,1,1,"ABIE","LAS",NA,83,0.8,5960000,590000,21.70367
"207",1335001,"2014-AUG-17",26.149,1,2,"PICE","ENG",NA,17,0.2,5960000,590000,4.44533
"208",1341751,"2003-JUL-28",259.941,0,1,"CHAM","NOO",NA,71,0.755,5940000,470000,184.55811
"209",1341751,"2003-JUL-28",259.941,0,2,"TSUG","MER",NA,18,0.226,5940000,470000,46.78938
"210",1341751,"2003-JUL-28",259.941,0,3,"TSUG","HET",NA,11,0.019,5940000,470000,28.59351
"211",1341776,"2003-JUL-27",108.9967,0,1,"TSUG","HET",NA,93,0.722,5940000,570000,101.366931
"212",1341776,"2003-JUL-27",108.9967,0,2,"TSUG","MER",NA,7,0.278,5940000,570000,7.629769
"213",1341776,"2017-AUG-10",49.1882,1,2,"TSUG","MER",NA,16,0.25,5940000,570000,7.870112
"214",1341776,"2017-AUG-10",49.1882,1,1,"TSUG","HET",NA,84,0.75,5940000,570000,41.318088
"215",1348741,"2003-JUL-18",82.502,0,1,"ABIE","LAS",NA,87,0.984,5920000,510000,71.77674
"216",1348741,"2003-JUL-18",82.502,0,2,"BETU","PAP",NA,14,0.016,5920000,510000,11.55028
"217",1348741,"2014-AUG-15",36.0056,1,1,"ABIE","LAS",NA,100,1,5920000,510000,36.0056
"218",1348746,"2003-JUN-24",93.7609,0,2,"PICE","ENG","GLA",35,0.059,5920000,530000,32.816315
"219",1348746,"2003-JUN-24",93.7609,0,1,"PSEU","MEN","GLA",65,0.941,5920000,530000,60.944585
"220",1348746,"2009-AUG-04",83.0015,1,3,"ABIE","LAS",NA,9,0.156,5920000,530000,7.470135
"221",1348746,"2014-JUL-16",42.4159,2,1,"ABIE","LAS",NA,61,0.667,5920000,530000,25.873699
"222",1348756,"2009-AUG-05",7.4848,1,1,"PICE","ENG",NA,100,1,5920000,570000,7.4848
"223",1348756,"2014-AUG-30",54.3783,2,1,"PICE","ENG","GLA",100,1,5920000,570000,54.3783
"224",1355561,"2002-JUN-29",43.1299,0,1,"ABIE","LAS",NA,66,0.875,5910000,670000,28.465734
"225",1355561,"2002-JUN-29",43.1299,0,2,"PICE","SPP",NA,34,0.125,5910000,670000,14.664166
"226",1355561,"2017-JUL-18",0.7509,1,1,"ABIE","LAS",NA,100,1,5910000,670000,0.7509
"227",1355591,"2003-JUN-17",1.443,0,1,"POPU","TRE",NA,100,1,5910000,390000,1.443
"228",1355591,"2014-JUL-28",72.9758,1,1,"POPU","TRE",NA,52,0.536,5910000,390000,37.947416
"229",1355591,"2014-JUL-28",72.9758,1,3,"PICE","ENG","GLA",23,0.179,5910000,390000,16.784434
"230",1355591,"2014-JUL-28",72.9758,1,2,"PICE","MAR",NA,25,0.286,5910000,390000,18.24395
"231",1355646,"2003-JUL-08",46.5865,0,1,"ABIE","LAS",NA,100,1,5900000,610000,46.5865
"232",1355646,"2013-SEP-15",8.4113,1,1,"ABIE","LAS",NA,100,1,5900000,610000,8.4113
"233",1355666,"2003-JUL-16",265.0711,0,4,"PICE","ENG","GLA",13,0.121,5890000,690000,34.459243
"234",1355666,"2003-JUL-16",265.0711,0,3,"PINU","CON","LAT",19,0.152,5890000,690000,50.363509
"235",1355666,"2003-JUL-16",265.0711,0,1,"TSUG","HET",NA,42,0.455,5890000,690000,111.329862
"236",1355666,"2003-JUL-16",265.0711,0,2,"THUJ","PLI",NA,26,0.273,5890000,690000,68.918486
"237",1355666,"2016-JUL-22",63.035,1,3,"PICE","ENG","GLA",25,0.2,5890000,290000,15.75875
"238",1362476,"2004-JUL-29",68.305,0,1,"PICE","SPP",NA,100,1,5890000,410000,68.305
"239",1362476,"2013-AUG-28",0.0182,1,1,"POPU","TRE",NA,100,1,5890000,410000,0.0182
"240",1369366,"2003-JUL-03",25.7731,0,1,"PINU","CON","LAT",100,1,5860000,450000,25.7731
"241",1369366,"2013-AUG-27",38.6665,1,1,"PINU","CON","LAT",100,1,5860000,450000,38.6665
"242",1369371,"2002-JUL-16",301.5805,0,2,"PICE","MAR",NA,36,0.31,5860000,470000,108.56898
"243",1369371,"2002-JUL-16",301.5805,0,1,"PINU","CON","LAT",64,0.69,5860000,470000,193.01152
"244",1369371,"2009-AUG-06",273.7416,1,1,"PINU","CON","LAT",61,0.618,5860000,470000,166.982376
"245",1369371,"2009-AUG-06",273.7416,1,2,"PICE","MAR",NA,39,0.382,5860000,470000,106.759224
"246",1369371,"2013-AUG-28",181.1872,2,1,"PINU","CON","LAT",68,0.688,5860000,470000,123.207296
"247",1369371,"2013-AUG-28",181.1872,2,2,"PICE","MAR",NA,32,0.313,5860000,470000,57.979904
"248",1369386,"2002-JUL-18",52.3892,0,1,"PINU","CON","LAT",95,0.973,5860000,530000,49.76974
"249",1369386,"2002-JUL-18",52.3892,0,2,"POPU","TRE",NA,5,0.027,5860000,530000,2.61946
"250",1369386,"2013-AUG-22",107.8015,1,1,"PINU","CON","LAT",58,0.5,5860000,530000,62.52487
