"","nfi_plot","meas_date","biomass_total","meas_num","species_num","genus","species","variety","percent","species_rel","utm_n","utm_e","biomass_composition"
"502",887761,"2005-AUG-04",1335.73,0,1,"PICE","GLA",NA,80.9,0.833,7260000,490000,1080.60557
"503",887761,"2005-AUG-04",1335.73,0,2,"PICE","MAR",NA,19.1,0.167,7260000,490000,255.12443
"504",887761,"2019-AUG-08",1762.89,1,1,"PICE","GLA",NA,77.6,0.74,7260000,490000,1368.00264
"505",887761,"2019-AUG-08",1762.89,1,2,"PICE","MAR",NA,22.4,0.26,7260000,490000,394.88736
"506",894591,"2005-JUL-30",153.48,0,3,"POPU","TRE",NA,12.7,0.143,7240000,570000,19.49196
"507",894591,"2019-JUL-31",981.14,1,1,"PICE","MAR",NA,78.4,0.778,7240000,570000,769.21376
"508",894591,"2019-JUL-31",981.14,1,2,"BETU","PAP","NEO",17.6,0.194,7240000,570000,172.68064
"509",894591,"2019-JUL-31",981.14,1,3,"POPU","TRE",NA,4,0.028,7240000,570000,39.2456
"510",901506,"2006-JUL-29",63.93,0,1,"LARI","LAR",NA,74.2,0.667,7220000,430000,47.43606
"511",901506,"2006-JUL-29",63.93,0,2,"PICE","MAR",NA,25.8,0.333,7220000,430000,16.49394
"512",901506,"2019-AUG-05",118.07,1,2,"PICE","MAR",NA,22.1,0.25,7220000,430000,26.09347
"513",901506,"2019-AUG-05",118.07,1,1,"LARI","LAR",NA,77.9,0.75,7220000,430000,91.97653
"514",901546,"2006-JUL-30",552.86,0,2,"PICE","MAR",NA,22.2,0.444,7210000,580000,122.73492
"515",901546,"2006-JUL-30",552.86,0,1,"PICE","GLA",NA,77.8,0.556,7210000,580000,430.12508
"516",901546,"2019-AUG-06",543.96,1,1,"PICE","GLA",NA,70.8,0.455,7210000,580000,385.12368
"517",901566,"2005-AUG-05",479.59,0,1,"PICE","MAR",NA,100,1,7210000,380000,479.59
"518",901566,"2019-AUG-06",404.32,1,2,"PICE","GLA",NA,4.7,0.067,7210000,380000,19.00304
"519",901566,"2019-AUG-06",404.32,1,1,"PICE","MAR",NA,95.3,0.933,7210000,380000,385.31696
"520",908331,"2002-AUG-19",1104.7,0,2,"PICE","MAR",NA,9.4,0.059,7200000,490000,103.8418
"521",908331,"2002-AUG-19",1104.7,0,1,"PICE","GLA",NA,90.6,0.941,7200000,490000,1000.8582
"522",908331,"2021-JUL-14",1976.24,1,1,"PICE","GLA",NA,100,1,7200000,490000,1976.24
"523",915266,"2005-AUG-29",23.02,0,1,"BETU","NEO",NA,100,1,7180000,430000,23.02
"524",915266,"2019-AUG-01",102.58,1,1,"BETU","PAP","NEO",52.3,0.5,7180000,430000,53.64934
"525",915266,"2019-AUG-01",102.58,1,2,"LARI","LAR",NA,28.1,0.25,7180000,430000,28.82498
"526",915266,"2019-AUG-01",102.58,1,3,"PICE","MAR",NA,19.7,0.25,7180000,430000,20.20826
"527",922181,"2005-AUG-06",451.11,0,2,"PICE","MAR",NA,31.7,0.4,7160000,560000,143.00187
"528",922181,"2005-AUG-06",451.11,0,1,"PICE","GLA",NA,68.3,0.6,7160000,560000,308.10813
"529",922181,"2019-AUG-07",447.69,1,1,"PICE","GLA",NA,66.5,0.588,7160000,560000,297.71385
"530",922181,"2019-AUG-07",447.69,1,2,"PICE","MAR",NA,19.8,0.235,7160000,560000,88.64262
"531",922181,"2019-AUG-07",447.69,1,3,"LARI","LAR",NA,13.8,0.176,7160000,560000,61.78122
"532",929016,"2004-AUG-28",381.5,0,1,"PICE","MAR",NA,100,1,7140000,380000,381.5
"533",929016,"2018-AUG-23",675.04,1,1,"PICE","MAR",NA,100,1,7140000,380000,675.04
"534",929061,"2005-AUG-05",79.83,0,1,"PICE","GLA",NA,79.3,0.5,7140000,560000,63.30519
"535",929061,"2005-AUG-05",79.83,0,2,"PICE","MAR",NA,20.7,0.5,7140000,560000,16.52481
"536",929061,"2018-AUG-29",82.03,1,2,"PICE","MAR",NA,20,0.5,7140000,560000,16.406
"537",929061,"2018-AUG-29",82.03,1,1,"PICE","GLA",NA,80,0.5,7140000,560000,65.624
"538",929066,"2005-AUG-06",319.31,0,1,"PICE","MAR",NA,88.3,0.889,7140000,580000,281.95073
"539",929066,"2005-AUG-06",319.31,0,2,"PICE","GLA",NA,11.7,0.111,7140000,580000,37.35927
"540",929066,"2019-AUG-09",330.47,1,2,"PICE","GLA",NA,24.6,0.25,7140000,580000,81.29562
"541",929066,"2019-AUG-09",330.47,1,1,"PICE","MAR",NA,75.4,0.75,7140000,580000,249.17438
"542",935891,"2004-AUG-30",17.31,0,1,"PICE","MAR",NA,100,1,7120000,360000,17.31
"543",935891,"2019-JUL-30",95.62,1,1,"PICE","MAR",NA,100,1,7120000,360000,95.62
"544",949656,"2004-SEP-02",2459.49,0,1,"PICE","MAR",NA,94.1,0.952,7080000,380000,2314.38009
"545",949656,"2004-SEP-02",2459.49,0,2,"PICE","GLA",NA,5.9,0.048,7080000,380000,145.10991
"546",949656,"2018-AUG-27",2568.21,1,2,"PICE","GLA",NA,5.9,0.047,7080000,380000,151.52439
"547",949656,"2018-AUG-27",2568.21,1,1,"PICE","MAR",NA,94.1,0.953,7080000,380000,2416.68561
"548",963511,"2004-JUL-19",796.61,0,1,"PICE","MAR",NA,67.4,0.714,7020000,460000,536.91514
"549",963511,"2004-JUL-19",796.61,0,2,"PICE","GLA",NA,32.6,0.286,7020000,460000,259.69486
"550",963511,"2015-AUG-25",727.48,1,1,"PICE","MAR",NA,67.5,0.765,7020000,540000,491.049
"551",963511,"2015-AUG-25",727.48,1,2,"PICE","GLA",NA,32.5,0.235,7020000,540000,236.431
"552",977196,"2004-AUG-26",2260.62,0,3,"POPU","TRE",NA,7.5,0.033,7e+06,460000,169.5465
"553",977196,"2004-AUG-26",2260.62,0,2,"POPU","BAL",NA,10,0.1,7e+06,460000,226.062
"554",977196,"2004-AUG-26",2260.62,0,1,"PICE","GLA",NA,82.5,0.867,7e+06,460000,1865.0115
"555",977196,"2018-AUG-26",3034.55,1,1,"PICE","GLA",NA,87.7,0.897,7e+06,460000,2661.30035
"556",977196,"2018-AUG-26",3034.55,1,2,"POPU","BAL",NA,6.6,0.069,7e+06,460000,200.2803
"557",977196,"2018-AUG-26",3034.55,1,3,"POPU","TRE",NA,5.7,0.034,7e+06,460000,172.96935
"558",977211,"2004-SEP-03",310.16,0,1,"PICE","MAR",NA,100,1,7e+06,520000,310.16
"559",977211,"2018-AUG-30",339.45,1,1,"PICE","MAR",NA,100,1,7e+06,520000,339.45
"560",977281,"2004-JUL-18",147.49,0,1,"PINU","BAN",NA,100,1,6980000,490000,147.49
"561",977281,"2015-AUG-25",304.81,1,2,"PICE","GLA",NA,16.5,0.182,6980000,490000,50.29365
"562",977281,"2015-AUG-25",304.81,1,1,"PINU","BAN",NA,83.5,0.818,6980000,490000,254.51635
"563",984081,"2004-AUG-31",248.78,0,1,"PICE","MAR",NA,100,1,6980000,480000,248.78
"564",984081,"2018-AUG-21",239.65,1,1,"PICE","MAR",NA,100,1,6980000,480000,239.65
"565",997836,"2005-JUL-28",138.49,0,1,"PICE","MAR",NA,100,1,6940000,460000,138.49
"566",997836,"2018-AUG-22",265.52,1,1,"PICE","MAR",NA,100,1,6940000,460000,265.52
"567",997846,"2005-JUL-27",275.47,0,2,"LARI","LAR",NA,20.5,0.25,6940000,490000,56.47135
"568",997846,"2005-JUL-27",275.47,0,1,"PICE","MAR",NA,79.5,0.75,6940000,490000,218.99865
"569",997846,"2018-AUG-31",341.79,1,1,"PICE","MAR",NA,71.7,0.7,6940000,490000,245.06343
"570",997846,"2018-AUG-31",341.79,1,2,"LARI","LAR",NA,28.3,0.3,6940000,490000,96.72657
"571",997851,"2005-JUL-28",19.19,0,1,"PICE","MAR",NA,100,1,6940000,510000,19.19
"572",997851,"2018-AUG-31",19.76,1,1,"PICE","MAR",NA,100,1,6940000,510000,19.76
"573",997886,"2004-JUL-16",88.92,0,1,"PICE","GLA",NA,100,1,6930000,650000,88.92
"574",997886,"2021-JUL-23",381.84,1,1,"PICE","GLA",NA,84.9,0.824,6930000,650000,324.18216
"575",997886,"2021-JUL-23",381.84,1,2,"LARI","LAR",NA,15.1,0.176,6930000,650000,57.65784
